OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,Year,Month,MonthName,Quarter,YearMonth,OrderCount,CustomerType
505262,105543,2024-01-23,2005,2,0,Gateway,Completed,32,Tehran,2025-02-13,New,Laptop Stand,Accessories,28,56,56,2024,1,January,Q1,2024-01,4,Repeat Customer
505263,109130,2024-10-24,2002,1,0,Wallet,Completed,25,Mashhad,2023-04-28,New,Mechanical Keyboard,Electronics,62,62,62,2024,10,October,Q4,2024-10,9,Repeat Customer
505264,107332,2025-01-30,2005,3,10,Gateway,Completed,38,Tabriz,2024-07-02,Regular,Laptop Stand,Accessories,28,76,76,2025,1,January,Q1,2025-01,8,Repeat Customer
505265,104362,2025-03-08,2004,2,10,Wallet,Completed,55,Isfahan,2025-03-06,Regular,Power Bank,Electronics,35,63,63,2025,3,March,Q1,2025-03,6,Repeat Customer
505266,102572,2024-03-27,2008,2,0,Gateway,Completed,62,Rasht,2025-01-10,Regular,Phone Case,Accessories,14,28,28,2024,3,March,Q1,2024-03,4,Repeat Customer
505267,102750,2026-02-22,2013,1,5,Gateway,Completed,64,Qom,2024-12-08,New,Notebook,Stationery,7,7,7,2026,2,February,Q1,2026-02,3,Repeat Customer
505268,100160,2024-10-15,2011,2,0,Wallet,Completed,55,Mashhad,2023-04-09,Regular,Desk Lamp,Home Office,32,64,64,2024,10,October,Q4,2024-10,5,Repeat Customer
505269,106203,2025-02-26,2014,1,15,Gateway,Completed,28,Tabriz,2025-10-18,Regular,Backpack,Accessories,42,36,36,2025,2,February,Q1,2025-02,5,Repeat Customer
505270,106598,2025-07-27,2005,1,20,CardToCard,Completed,41,Isfahan,2025-06-08,New,Laptop Stand,Accessories,28,22,22,2025,7,July,Q3,2025-07,3,Repeat Customer
505271,105145,2025-09-13,2003,3,0,CardToCard,Completed,48,Shiraz,2024-07-02,Regular,USB-C Cable,Accessories,9,27,27,2025,9,September,Q3,2025-09,6,Repeat Customer
505272,107748,2024-11-22,2013,2,0,Gateway,Completed,23,Mashhad,2024-08-14,New,Notebook,Stationery,7,14,14,2024,11,November,Q4,2024-11,5,Repeat Customer
505273,107275,2024-04-21,2002,1,15,CardToCard,Completed,21,Karaj,2024-06-27,Regular,Mechanical Keyboard,Electronics,62,53,53,2024,4,April,Q2,2024-04,5,Repeat Customer
505274,107323,2024-06-28,2002,2,0,Gateway,Completed,61,Tehran,2025-02-16,Regular,Mechanical Keyboard,Electronics,62,124,124,2024,6,June,Q2,2024-06,8,Repeat Customer
505275,100579,2024-05-22,2014,1,10,CardToCard,Completed,60,Ahvaz,2024-05-20,New,Backpack,Accessories,42,38,38,2024,5,May,Q2,2024-05,3,Repeat Customer
505276,101695,2024-07-29,2017,2,10,Gateway,Completed,25,Isfahan,2023-05-08,Regular,HDMI Cable,Accessories,11,20,20,2024,7,July,Q3,2024-07,4,Repeat Customer
505277,108736,2025-06-05,2001,2,10,Gateway,Completed,46,Qom,2025-09-05,New,Wireless Mouse,Electronics,18,32,32,2025,6,June,Q2,2025-06,9,Repeat Customer
505278,105669,2025-04-07,2005,2,30,Wallet,Completed,54,Tehran,2023-03-16,Regular,Laptop Stand,Accessories,28,39,39,2025,4,April,Q2,2025-04,5,Repeat Customer
505279,101329,2024-05-25,2007,1,20,Gateway,Completed,50,Mashhad,2023-06-21,Regular,Headphones,Electronics,75,60,60,2024,5,May,Q2,2024-05,5,Repeat Customer
505280,102277,2025-08-11,2007,3,15,Wallet,Completed,28,Mashhad,2023-11-06,New,Headphones,Electronics,75,191,191,2025,8,August,Q3,2025-08,7,Repeat Customer
505281,109414,2024-02-25,2017,1,15,Gateway,Completed,22,Karaj,2025-02-20,New,HDMI Cable,Accessories,11,9,9,2024,2,February,Q1,2024-02,4,Repeat Customer
505282,106145,2026-03-08,2004,1,5,Gateway,Completed,21,Tehran,2023-09-27,New,Power Bank,Electronics,35,33,33,2026,3,March,Q1,2026-03,3,Repeat Customer
505283,104540,2025-05-04,2020,3,10,Gateway,Completed,59,Tehran,2025-03-24,Regular,Gaming Controller,Gaming,68,184,184,2025,5,May,Q2,2025-05,6,Repeat Customer
505284,104822,2025-05-25,2005,2,30,Gateway,Completed,50,Rasht,2025-03-17,New,Laptop Stand,Accessories,28,39,39,2025,5,May,Q2,2025-05,2,Repeat Customer
505285,105885,2024-09-04,2001,2,15,Gateway,Completed,24,Rasht,2023-06-22,Regular,Wireless Mouse,Electronics,18,31,31,2024,9,September,Q3,2024-09,8,Repeat Customer
505286,105701,2025-03-18,2006,2,0,Wallet,Completed,47,Karaj,2025-05-09,Regular,Webcam,Electronics,48,96,96,2025,3,March,Q1,2025-03,6,Repeat Customer
505287,105836,2025-01-03,2008,3,5,Wallet,Completed,41,Tehran,2024-03-07,Regular,Phone Case,Accessories,14,40,40,2025,1,January,Q1,2025-01,10,Repeat Customer
505288,103147,2026-04-29,2013,1,0,CardToCard,Completed,48,Tehran,2024-06-16,Regular,Notebook,Stationery,7,7,7,2026,4,April,Q2,2026-04,4,Repeat Customer
505289,100649,2024-03-07,2013,3,10,CardToCard,Completed,64,Isfahan,2025-12-03,Regular,Notebook,Stationery,7,19,19,2024,3,March,Q1,2024-03,1,New Customer
505290,105270,2025-01-31,2005,4,10,Gateway,Completed,43,Tehran,2025-12-30,Regular,Laptop Stand,Accessories,28,101,101,2025,1,January,Q1,2025-01,6,Repeat Customer
505291,105751,2025-11-14,2019,1,0,Gateway,Completed,60,Mashhad,2024-12-13,New,Tablet,Electronics,260,260,260,2025,11,November,Q4,2025-11,9,Repeat Customer
505292,105154,2025-04-15,2001,3,10,Wallet,Completed,51,Mashhad,2025-07-17,New,Wireless Mouse,Electronics,18,49,49,2025,4,April,Q2,2025-04,5,Repeat Customer
505293,109753,2025-05-03,2011,1,5,Gateway,Completed,56,Mashhad,2025-07-25,Regular,Desk Lamp,Home Office,32,30,30,2025,5,May,Q2,2025-05,2,Repeat Customer
505294,101717,2026-03-10,2012,1,5,Cash,Completed,49,Karaj,2023-05-12,New,Office Chair,Home Office,180,171,171,2026,3,March,Q1,2026-03,6,Repeat Customer
505295,107456,2024-11-20,2006,3,10,Wallet,Completed,29,Ahvaz,2023-09-04,Regular,Webcam,Electronics,48,130,130,2024,11,November,Q4,2024-11,4,Repeat Customer
505296,100191,2024-01-02,2014,3,5,Gateway,Completed,50,Tabriz,2023-07-02,New,Backpack,Accessories,42,120,120,2024,1,January,Q1,2024-01,6,Repeat Customer
505297,103247,2026-03-28,2005,2,0,Cash,Completed,54,Tehran,2024-06-11,Regular,Laptop Stand,Accessories,28,56,56,2026,3,March,Q1,2026-03,4,Repeat Customer
505298,106592,2024-01-29,2004,1,10,Gateway,Completed,64,Tehran,2025-10-22,New,Power Bank,Electronics,35,32,32,2024,1,January,Q1,2024-01,3,Repeat Customer
505299,104935,2025-11-20,2013,2,5,Gateway,Completed,36,Ahvaz,2024-10-22,VIP,Notebook,Stationery,7,13,13,2025,11,November,Q4,2025-11,10,Repeat Customer
505300,102438,2024-04-30,2011,1,20,Cash,Completed,50,Mashhad,2024-12-01,New,Desk Lamp,Home Office,32,26,26,2024,4,April,Q2,2024-04,6,Repeat Customer
505301,104798,2024-01-19,2014,5,5,Wallet,Completed,23,Mashhad,2025-05-28,Regular,Backpack,Accessories,42,200,200,2024,1,January,Q1,2024-01,4,Repeat Customer
505302,105309,2024-11-02,2009,1,5,Gateway,Completed,21,Karaj,2023-06-02,Regular,Smart Watch,Wearables,120,114,114,2024,11,November,Q4,2024-11,6,Repeat Customer
505303,101081,2026-01-16,2001,3,20,CardToCard,Completed,62,Tehran,2024-09-14,Regular,Wireless Mouse,Electronics,18,43,43,2026,1,January,Q1,2026-01,7,Repeat Customer
505304,100180,2024-02-02,2007,1,10,Gateway,Completed,42,Shiraz,2024-08-01,Regular,Headphones,Electronics,75,68,68,2024,2,February,Q1,2024-02,5,Repeat Customer
505305,102297,2024-08-15,2009,2,0,Wallet,Completed,26,Karaj,2024-10-28,Regular,Smart Watch,Wearables,120,240,240,2024,8,August,Q3,2024-08,7,Repeat Customer
505306,102674,2024-08-29,2017,3,10,Gateway,Completed,27,Mashhad,2023-05-03,Regular,HDMI Cable,Accessories,11,30,30,2024,8,August,Q3,2024-08,4,Repeat Customer
505307,105295,2024-03-23,2008,1,0,Wallet,Completed,62,Tehran,2025-10-16,Regular,Phone Case,Accessories,14,14,14,2024,3,March,Q1,2024-03,4,Repeat Customer
505308,100405,2024-03-21,2001,2,0,Gateway,Completed,41,Shiraz,2025-07-07,New,Wireless Mouse,Electronics,18,36,36,2024,3,March,Q1,2024-03,7,Repeat Customer
505309,103850,2026-03-06,2018,3,10,CardToCard,Completed,28,Kerman,2025-03-02,New,Microphone,Electronics,85,230,230,2026,3,March,Q1,2026-03,7,Repeat Customer
505310,102945,2025-08-23,2017,1,10,CardToCard,Completed,57,Shiraz,2024-10-18,Regular,HDMI Cable,Accessories,11,10,10,2025,8,August,Q3,2025-08,5,Repeat Customer
505311,106129,2024-09-25,2011,1,20,Gateway,Cancelled,33,Tehran,2023-08-06,New,Desk Lamp,Home Office,32,26,26,2024,9,September,Q3,2024-09,6,Repeat Customer
505312,107300,2024-07-25,2011,2,0,Gateway,Completed,59,Tehran,2023-07-26,Regular,Desk Lamp,Home Office,32,64,64,2024,7,July,Q3,2024-07,6,Repeat Customer
505314,106272,2024-11-06,2003,1,0,Gateway,Completed,54,Mashhad,2023-07-11,Regular,USB-C Cable,Accessories,9,9,9,2024,11,November,Q4,2024-11,2,Repeat Customer
505315,105022,2024-09-17,2013,2,5,Wallet,Completed,40,Mashhad,2025-06-14,Regular,Notebook,Stationery,7,13,13,2024,9,September,Q3,2024-09,3,Repeat Customer
505316,101645,2026-03-17,2003,1,10,Gateway,Completed,24,Tabriz,2024-05-13,New,USB-C Cable,Accessories,9,8,8,2026,3,March,Q1,2026-03,3,Repeat Customer
505317,106133,2024-07-09,2001,1,20,Gateway,Completed,61,Tehran,2023-10-08,Regular,Wireless Mouse,Electronics,18,14,14,2024,7,July,Q3,2024-07,9,Repeat Customer
505318,101213,2024-12-16,2003,3,30,Gateway,Cancelled,40,Mashhad,2025-10-22,New,USB-C Cable,Accessories,9,19,19,2024,12,December,Q4,2024-12,7,Repeat Customer
505319,104238,2025-08-12,2003,1,5,Wallet,Completed,23,Karaj,2025-11-21,VIP,USB-C Cable,Accessories,9,9,9,2025,8,August,Q3,2025-08,12,Repeat Customer
505320,101181,2024-10-04,2001,3,5,Gateway,Completed,47,Tehran,2023-01-04,Regular,Wireless Mouse,Electronics,18,51,51,2024,10,October,Q4,2024-10,6,Repeat Customer
505321,102717,2025-11-06,2011,1,20,Gateway,Completed,38,Shiraz,2023-12-03,Regular,Desk Lamp,Home Office,32,26,26,2025,11,November,Q4,2025-11,5,Repeat Customer
505322,108496,2025-09-19,2013,1,0,CardToCard,Completed,18,Isfahan,2024-08-03,New,Notebook,Stationery,7,7,7,2025,9,September,Q3,2025-09,6,Repeat Customer
505323,100095,2024-01-31,2015,1,0,CardToCard,Cancelled,61,Tehran,2025-01-29,New,Bluetooth Speaker,Electronics,58,58,58,2024,1,January,Q1,2024-01,10,Repeat Customer
505324,102848,2026-01-09,2004,3,0,Gateway,Completed,36,Mashhad,2024-06-11,Regular,Power Bank,Electronics,35,105,105,2026,1,January,Q1,2026-01,6,Repeat Customer
505325,100872,2024-11-10,2008,2,0,Gateway,Completed,27,Mashhad,2024-02-22,New,Phone Case,Accessories,14,28,28,2024,11,November,Q4,2024-11,3,Repeat Customer
505326,109953,2024-03-23,2006,2,0,Gateway,Completed,20,Isfahan,2023-06-23,New,Webcam,Electronics,48,96,96,2024,3,March,Q1,2024-03,9,Repeat Customer
505327,108729,2025-08-26,2008,1,0,CardToCard,Completed,65,Tehran,2023-08-28,Regular,Phone Case,Accessories,14,14,14,2025,8,August,Q3,2025-08,10,Repeat Customer
505328,105548,2025-10-07,2020,1,20,CardToCard,Completed,20,Mashhad,2023-09-08,Regular,Gaming Controller,Gaming,68,54,54,2025,10,October,Q4,2025-10,8,Repeat Customer
505329,101713,2024-03-02,2008,1,15,Gateway,Completed,60,Mashhad,2025-09-24,Regular,Phone Case,Accessories,14,12,12,2024,3,March,Q1,2024-03,7,Repeat Customer
505330,109989,2024-11-01,2008,1,10,Gateway,Completed,49,Isfahan,2024-09-17,VIP,Phone Case,Accessories,14,13,13,2024,11,November,Q4,2024-11,8,Repeat Customer
505331,100811,2026-02-18,2017,1,15,CardToCard,Completed,20,Shiraz,2025-04-17,Regular,HDMI Cable,Accessories,11,9,9,2026,2,February,Q1,2026-02,4,Repeat Customer
505332,102408,2025-08-01,2009,2,5,Gateway,Completed,52,Shiraz,2025-03-09,Regular,Smart Watch,Wearables,120,228,228,2025,8,August,Q3,2025-08,5,Repeat Customer
505333,105577,2025-04-06,2008,4,5,Gateway,Completed,45,Karaj,2024-06-19,Regular,Phone Case,Accessories,14,53,53,2025,4,April,Q2,2025-04,6,Repeat Customer
505334,109489,2025-03-11,2003,1,5,Wallet,Completed,44,Mashhad,2024-08-28,Regular,USB-C Cable,Accessories,9,9,9,2025,3,March,Q1,2025-03,8,Repeat Customer
505335,101494,2025-06-09,2013,1,0,Wallet,Completed,33,Tehran,2024-08-05,VIP,Notebook,Stationery,7,7,7,2025,6,June,Q2,2025-06,4,Repeat Customer
505336,109228,2025-07-18,2013,3,10,CardToCard,Completed,40,Mashhad,2024-01-06,Regular,Notebook,Stationery,7,19,19,2025,7,July,Q3,2025-07,6,Repeat Customer
505337,102172,2024-02-29,2017,2,15,Cash,Completed,53,Shiraz,2024-08-09,Regular,HDMI Cable,Accessories,11,19,19,2024,2,February,Q1,2024-02,9,Repeat Customer
505338,101708,2024-10-15,2011,1,10,CardToCard,Completed,61,Shiraz,2024-04-07,Regular,Desk Lamp,Home Office,32,29,29,2024,10,October,Q4,2024-10,8,Repeat Customer
505339,109696,2025-03-30,2003,3,10,Cash,Returned,49,Karaj,2024-11-26,Regular,USB-C Cable,Accessories,9,24,24,2025,3,March,Q1,2025-03,14,Repeat Customer
505340,109862,2025-09-22,2016,2,10,Wallet,Completed,41,Karaj,2025-12-26,Regular,Monitor,Electronics,21,38,38,2025,9,September,Q3,2025-09,5,Repeat Customer
505341,101305,2025-10-03,2002,1,15,Gateway,Completed,47,Karaj,2024-11-10,Regular,Mechanical Keyboard,Electronics,62,53,53,2025,10,October,Q4,2025-10,9,Repeat Customer
505342,103501,2025-06-07,2006,2,10,CardToCard,Completed,20,Tehran,2024-08-21,Regular,Webcam,Electronics,48,86,86,2025,6,June,Q2,2025-06,4,Repeat Customer
505343,103948,2025-05-21,2011,1,20,Gateway,Completed,35,Karaj,2023-04-06,Regular,Desk Lamp,Home Office,32,26,26,2025,5,May,Q2,2025-05,4,Repeat Customer
505344,101476,2024-11-13,2009,2,0,Cash,Completed,32,Tehran,2025-11-20,New,Smart Watch,Wearables,120,240,240,2024,11,November,Q4,2024-11,6,Repeat Customer
505345,109255,2025-12-22,2013,1,0,CardToCard,Completed,59,Rasht,2024-10-16,New,Notebook,Stationery,7,7,7,2025,12,December,Q4,2025-12,4,Repeat Customer
505346,103647,2026-03-16,2011,2,10,Wallet,Completed,48,Karaj,2024-01-30,New,Desk Lamp,Home Office,32,58,58,2026,3,March,Q1,2026-03,12,Repeat Customer
505347,108059,2026-01-01,2011,2,10,Gateway,Completed,49,Mashhad,2024-09-17,Regular,Desk Lamp,Home Office,32,58,58,2026,1,January,Q1,2026-01,8,Repeat Customer
505348,100817,2026-01-23,2011,4,5,Gateway,Completed,20,Mashhad,2023-06-02,Regular,Desk Lamp,Home Office,32,122,122,2026,1,January,Q1,2026-01,2,Repeat Customer
505349,103882,2026-03-07,2006,3,0,Gateway,Completed,28,Rasht,2025-07-29,New,Webcam,Electronics,48,144,144,2026,3,March,Q1,2026-03,6,Repeat Customer
505351,101902,2025-03-20,2005,3,10,Wallet,Completed,43,Shiraz,2024-09-15,New,Laptop Stand,Accessories,28,76,76,2025,3,March,Q1,2025-03,7,Repeat Customer
505352,105997,2025-04-06,2008,2,10,Gateway,Completed,59,Mashhad,2023-11-08,Regular,Phone Case,Accessories,14,25,25,2025,4,April,Q2,2025-04,4,Repeat Customer
505354,103321,2026-01-03,2002,2,5,Gateway,Completed,22,Tehran,2023-05-03,Regular,Mechanical Keyboard,Electronics,62,118,118,2026,1,January,Q1,2026-01,5,Repeat Customer
505355,103965,2024-10-07,2009,2,0,Wallet,Completed,27,Mashhad,2023-09-23,Regular,Smart Watch,Wearables,120,240,240,2024,10,October,Q4,2024-10,8,Repeat Customer
505356,103141,2024-05-19,2004,1,10,Gateway,Completed,41,Mashhad,2024-11-16,Regular,Power Bank,Electronics,35,32,32,2024,5,May,Q2,2024-05,7,Repeat Customer
505357,102797,2024-08-25,2014,4,5,Cash,Completed,59,Tehran,2025-07-24,VIP,Backpack,Accessories,42,160,160,2024,8,August,Q3,2024-08,6,Repeat Customer
505358,100360,2024-05-03,2008,1,10,Wallet,Completed,53,Qom,2023-09-03,Regular,Phone Case,Accessories,14,13,13,2024,5,May,Q2,2024-05,4,Repeat Customer
505359,105463,2024-12-15,2017,1,0,Gateway,Completed,51,Tehran,2024-03-04,New,HDMI Cable,Accessories,11,11,11,2024,12,December,Q4,2024-12,6,Repeat Customer
505360,106659,2024-04-11,2007,1,10,Gateway,Completed,45,Tehran,2023-03-22,VIP,Headphones,Electronics,75,68,68,2024,4,April,Q2,2024-04,8,Repeat Customer
505361,109344,2024-03-16,2018,1,5,Wallet,Completed,32,Mashhad,2023-12-08,New,Microphone,Electronics,85,81,81,2024,3,March,Q1,2024-03,11,Repeat Customer
505362,102506,2025-01-24,2008,2,5,Gateway,Completed,23,Karaj,2024-05-19,Regular,Phone Case,Accessories,14,27,27,2025,1,January,Q1,2025-01,7,Repeat Customer
505363,104365,2025-06-03,2020,1,15,Gateway,Completed,45,Karaj,2023-02-28,Regular,Gaming Controller,Gaming,68,58,58,2025,6,June,Q2,2025-06,4,Repeat Customer
505364,104733,2025-06-08,2005,3,5,CardToCard,Completed,54,Kerman,2024-08-29,New,Laptop Stand,Accessories,28,80,80,2025,6,June,Q2,2025-06,5,Repeat Customer
505365,106464,2024-03-20,2009,2,0,CardToCard,Completed,23,Mashhad,2024-01-06,VIP,Smart Watch,Wearables,120,240,240,2024,3,March,Q1,2024-03,5,Repeat Customer
505366,105063,2026-05-25,2011,2,10,Gateway,Completed,47,Qom,2023-01-04,New,Desk Lamp,Home Office,32,58,58,2026,5,May,Q2,2026-05,6,Repeat Customer
505367,104562,2024-04-15,2015,3,15,CardToCard,Completed,38,Tehran,2023-03-04,New,Bluetooth Speaker,Electronics,58,148,148,2024,4,April,Q2,2024-04,5,Repeat Customer
505368,107877,2025-07-24,2002,2,10,Gateway,Completed,37,Qom,2023-06-04,New,Mechanical Keyboard,Electronics,62,112,112,2025,7,July,Q3,2025-07,5,Repeat Customer
505369,101393,2026-02-09,2013,1,0,Gateway,Completed,65,Mashhad,2025-09-19,New,Notebook,Stationery,7,7,7,2026,2,February,Q1,2026-02,2,Repeat Customer
505370,106332,2026-02-04,2007,3,10,Gateway,Completed,51,Kerman,2023-01-17,Regular,Headphones,Electronics,75,202,202,2026,2,February,Q1,2026-02,8,Repeat Customer
505371,101912,2025-03-18,2007,4,15,Gateway,Completed,60,Tabriz,2025-08-30,Regular,Headphones,Electronics,75,255,255,2025,3,March,Q1,2025-03,8,Repeat Customer
505372,109707,2024-08-27,2003,1,0,Wallet,Completed,33,Mashhad,2024-07-13,VIP,USB-C Cable,Accessories,9,9,9,2024,8,August,Q3,2024-08,8,Repeat Customer
505373,106828,2025-12-16,2003,1,0,Gateway,Cancelled,20,Tehran,2023-01-18,VIP,USB-C Cable,Accessories,9,9,9,2025,12,December,Q4,2025-12,3,Repeat Customer
505374,106321,2025-06-13,2013,1,20,Gateway,Completed,55,Mashhad,2025-03-21,VIP,Notebook,Stationery,7,6,6,2025,6,June,Q2,2025-06,9,Repeat Customer
505375,108717,2025-11-14,2001,1,5,Gateway,Cancelled,51,Tabriz,2025-05-10,New,Wireless Mouse,Electronics,18,17,17,2025,11,November,Q4,2025-11,6,Repeat Customer
505376,103573,2024-12-11,2001,1,10,Gateway,Completed,51,Qom,2024-06-25,Regular,Wireless Mouse,Electronics,18,16,16,2024,12,December,Q4,2024-12,9,Repeat Customer
505377,100990,2026-03-13,2017,1,0,Gateway,Completed,55,Isfahan,2023-11-23,New,HDMI Cable,Accessories,11,11,11,2026,3,March,Q1,2026-03,6,Repeat Customer
505378,108698,2026-04-02,2001,1,20,Gateway,Completed,42,Mashhad,2025-06-09,Regular,Wireless Mouse,Electronics,18,14,14,2026,4,April,Q2,2026-04,4,Repeat Customer
505379,109268,2025-09-28,2003,1,0,Gateway,Completed,31,Ahvaz,2023-07-01,VIP,USB-C Cable,Accessories,9,9,9,2025,9,September,Q3,2025-09,5,Repeat Customer
505380,105159,2026-04-18,2009,2,0,Cash,Completed,24,Mashhad,2023-09-29,New,Smart Watch,Wearables,120,240,240,2026,4,April,Q2,2026-04,5,Repeat Customer
505381,104468,2025-01-26,2004,2,5,CardToCard,Completed,63,Tabriz,2025-03-27,VIP,Power Bank,Electronics,35,66,66,2025,1,January,Q1,2025-01,8,Repeat Customer
505382,101877,2024-06-16,2008,2,10,Gateway,Completed,29,Tehran,2025-08-24,Regular,Phone Case,Accessories,14,25,25,2024,6,June,Q2,2024-06,2,Repeat Customer
505383,102380,2025-07-20,2013,4,0,Gateway,Completed,49,Mashhad,2023-07-12,Regular,Notebook,Stationery,7,28,28,2025,7,July,Q3,2025-07,8,Repeat Customer
505384,105651,2025-07-18,2005,2,5,Gateway,Completed,62,Karaj,2024-02-29,Regular,Laptop Stand,Accessories,28,53,53,2025,7,July,Q3,2025-07,7,Repeat Customer
505385,101674,2025-02-28,2003,1,10,Gateway,Completed,54,Isfahan,2023-05-24,New,USB-C Cable,Accessories,9,8,8,2025,2,February,Q1,2025-02,9,Repeat Customer
505386,101228,2024-08-13,2003,1,5,Gateway,Completed,65,Mashhad,2023-02-04,New,USB-C Cable,Accessories,9,9,9,2024,8,August,Q3,2024-08,4,Repeat Customer
505387,102753,2025-06-23,2003,1,0,CardToCard,Completed,45,Rasht,2024-08-08,New,USB-C Cable,Accessories,9,9,9,2025,6,June,Q2,2025-06,5,Repeat Customer
505388,103453,2024-06-05,2009,1,0,CardToCard,Completed,39,Tehran,2024-12-10,New,Smart Watch,Wearables,120,120,120,2024,6,June,Q2,2024-06,8,Repeat Customer
505389,102426,2025-10-12,2002,2,0,Gateway,Completed,44,Tehran,2023-08-17,Regular,Mechanical Keyboard,Electronics,62,124,124,2025,10,October,Q4,2025-10,5,Repeat Customer
505390,100306,2026-03-04,2007,1,0,Gateway,Completed,24,Tabriz,2025-07-04,Regular,Headphones,Electronics,75,75,75,2026,3,March,Q1,2026-03,8,Repeat Customer
505391,103253,2024-05-24,2003,3,15,Gateway,Completed,25,Karaj,2024-12-28,New,USB-C Cable,Accessories,9,23,23,2024,5,May,Q2,2024-05,6,Repeat Customer
505392,100783,2025-12-09,2020,1,0,Gateway,Completed,23,Isfahan,2023-10-18,VIP,Gaming Controller,Gaming,68,68,68,2025,12,December,Q4,2025-12,7,Repeat Customer
505393,107508,2024-06-20,2017,3,20,Gateway,Completed,54,Isfahan,2023-01-25,Regular,HDMI Cable,Accessories,11,26,26,2024,6,June,Q2,2024-06,2,Repeat Customer
505394,102186,2025-03-08,2015,2,0,CardToCard,Completed,31,Mashhad,2023-07-10,New,Bluetooth Speaker,Electronics,58,116,116,2025,3,March,Q1,2025-03,5,Repeat Customer
505395,100262,2026-04-02,2013,2,15,Gateway,Completed,26,Shiraz,2025-05-10,New,Notebook,Stationery,7,12,12,2026,4,April,Q2,2026-04,7,Repeat Customer
505396,106220,2024-03-12,2018,1,0,Gateway,Completed,63,Karaj,2025-07-01,VIP,Microphone,Electronics,85,85,85,2024,3,March,Q1,2024-03,8,Repeat Customer
505397,103843,2024-03-18,2004,1,15,Gateway,Completed,44,Tehran,2024-08-12,Regular,Power Bank,Electronics,35,30,30,2024,3,March,Q1,2024-03,6,Repeat Customer
505398,104933,2026-05-09,2017,2,5,Gateway,Completed,61,Isfahan,2024-08-27,New,HDMI Cable,Accessories,11,21,21,2026,5,May,Q2,2026-05,8,Repeat Customer
505399,106203,2024-05-17,2008,1,0,Gateway,Completed,28,Tabriz,2025-10-18,Regular,Phone Case,Accessories,14,14,14,2024,5,May,Q2,2024-05,5,Repeat Customer
505400,104330,2024-10-22,2003,1,0,Gateway,Completed,60,Tabriz,2025-02-24,Regular,USB-C Cable,Accessories,9,9,9,2024,10,October,Q4,2024-10,5,Repeat Customer
505401,101014,2025-01-31,2011,2,0,CardToCard,Completed,33,Tabriz,2025-10-13,New,Desk Lamp,Home Office,32,64,64,2025,1,January,Q1,2025-01,5,Repeat Customer
505402,105713,2024-01-06,2014,1,15,Wallet,Completed,40,Isfahan,2023-06-28,Regular,Backpack,Accessories,42,36,36,2024,1,January,Q1,2024-01,5,Repeat Customer
